time,flux,flux_err
415.78163269856304,28454.96,6.2083254
415.80206626887957,28443.723,6.2075725
415.8224999394297,28444.826,6.207669
415.84293371043896,28450.035,6.2073407
415.86336738157115,28461.904,6.2087536
415.88380095304456,28447.877,6.207549
415.90423462487524,28439.686,6.207538
415.9246683969395,28437.877,6.207378
415.94510196922784,28444.129,6.207435
415.96553564198985,28456.389,6.208324
415.98596941486903,28435.826,6.207426
416.00640298808867,28446.682,6.2079506
416.0268366616656,28439.049,6.207905
416.0472704354761,28437.47,6.2072
416.06770400962705,28445.238,6.207939
416.0881376840189,28458.477,6.2087407
416.1085714587607,28428.693,6.206785
416.12900503372657,28445.64,6.2073975
416.1494387090497,28459.025,6.20832
416.16987248460646,28436.12,6.2076054
416.1903061605044,28440.348,6.207336
416.2107397366417,28431.678,6.206743
416.23117351312976,28433.473,6.2075906
416.2516071898426,28436.71,6.2080803
416.27204076691123,28431.617,6.2065935
416.29247444421344,28422.121,6.207051
416.31290822174196,28437.225,6.207572
416.3333417997419,28421.91,6.2061768
416.35377547797543,28418.95,6.2066183
416.3742091564345,28435.88,6.2066126
416.3946428352501,28431.463,6.2071543
416.41507651429856,28429.244,6.206177
416.43551029368973,28432.633,6.2071443
416.4559438733195,28430.463,6.207542
416.47637755329924,28424.229,6.2069807
416.49681123350456,28424.662,6.2068343
416.5172449140664,28345.254,6.2014174
416.53767859486106,27887.238,6.1736298
416.55811237599846,27848.03,6.170632
416.57854595737444,27850.994,6.170658
416.59897963910043,28039.717,6.1825
416.61941342105274,28408.412,6.205592
416.63984700336005,28400.785,6.2053328
416.66028068601736,28409.197,6.2059507
416.6807142687903,28415.555,6.2048373
416.7011480520232,28415.705,6.2057657
416.7215817354954,28402.195,6.204271
416.7420154191932,28405.924,6.2050233
416.7624491032475,28399.139,6.2052193
416.7828827875346,28395.777,6.2041736
416.8033164721637,28389.82,6.2044754
416.82375015714933,28382.047,6.2039547
416.84418384225137,28388.34,6.2040963
416.8646175278118,28391.582,6.2041984
416.8850513136131,28382.256,6.2035336
416.90548489964567,28379.303,6.203769
416.925918586021,28386.055,6.2048297
416.9463523726372,28371.82,6.2035527
416.9667859596011,28379.984,6.2038383
416.98721964679135,28369.318,6.202843
417.00765323433734,28370.238,6.2032404
417.0280870222341,28371.398,6.202212
417.04852071035566,28358.697,6.2019167
417.0689543987173,28353.562,6.202283
417.08938808742823,28373.51,6.20248
417.1098217763647,28358.455,6.202417
417.1302554656577,28347.39,6.2011876
417.1506891551835,28347.182,6.2008114
417.1711228450513,28334.97,6.200921
417.1915565352756,28320.23,6.1996727
417.2119902256163,28317.162,6.199121
417.2324239164154,28319.88,6.199991
417.2528575074539,28308.854,6.1991034
417.2732912987267,28314.89,6.1985917
417.2937249903407,28305.424,6.198888
417.31415868219483,28304.777,6.1992135
417.3345923743982,28300.09,6.199033
417.3550260668271,28285.158,6.1982536
417.3754596596118,28294.166,6.1971354
417.3958933527465,28290.41,6.197775
417.4163271459911,28283.086,6.1970377
417.43676083970786,28273.402,6.196388
417.4571944336567,28267.184,6.1961637
417.4776282278326,28266.996,6.1963134
417.4980619223643,28260.598,6.1956563
417.51849551712803,28282.29,6.197341
417.53892931223527,28249.484,6.1969767
417.55936300758185,28264.203,6.195687
417.5797966032769,28255.033,6.1954837
417.60023039919906,28251.094,6.1951227
417.62066409547697,28242.643,6.1946917
417.64109769198694,28233.123,6.1933227
417.6615314888404,28244.729,6.1946125
417.6819651859332,28238.178,6.194207
417.7023988833753,28221.879,6.1930323
417.72283248115855,28211.51,6.1927485
417.74326627906703,28219.629,6.1935296
417.7636999774404,28209.482,6.1924033
417.78413357592217,28217.686,6.1927104
417.804567374762,28206.832,6.191489
417.82500107395026,28189.936,6.1919665
417.84543467347976,28202.773,6.1916947
417.86586847313447,28194.217,6.1907544
417.88630217313766,28189.67,6.190977
417.90673577348207,28175.518,6.188865
417.9271695740681,28174.01,6.1907053
417.9476032750026,28170.367,6.189852
417.96803687616193,28163.543,6.188683
417.9884706776793,28149.451,6.1895957
418.0089043794287,27937.576,6.175819
418.0293380815201,27644.344,6.15498
418.0497717838516,27550.537,6.149907
418.07020548641594,27587.797,6.152863
418.0906390894379,27912.451,6.1733284
418.1110727925843,,
418.1315065960807,28127.986,6.187232
418.1519401999176,28143.33,6.1875644
418.1723739039953,28133.852,6.187732
418.19280770830665,28137.004,6.1867666
418.21324131307483,28136.447,6.1872067
418.23367501796747,28113.4,6.1857777
418.2541088232101,28113.82,6.185842
418.2745424287932,28119.66,6.1862664
418.2949761346172,28110.52,6.1852703
418.3154099406747,28113.604,6.1859255
418.3358435470727,28090.064,6.1849527
418.356277253828,28095.867,6.184857
418.3767110608169,28106.957,6.1847043
418.39714476803056,28097.027,6.1848803
418.4175783756,28091.084,6.1850243
418.4380121835202,28087.576,6.18373
418.45844589154876,28084.844,6.1841702
418.4788795000495,28074.55,6.184299
418.49931320878386,28074.365,6.1827292
418.5197470177445,28070.031,6.183203
418.5401806270602,28073.041,6.1840763
418.56061433660943,28068.158,6.1831264
418.5810481465014,28069.283,6.1838727
418.601481756632,28050.967,6.182495
418.62191546711256,28060.555,6.1813946
418.64234927781945,28056.527,6.183008
418.66278288888134,28042.969,6.181755
418.68321660029324,28030.895,6.1801834
418.70365041181503,28032.303,6.180788
418.72408402380825,28027.053,6.1814084
418.74451773591863,28031.357,6.1809587
418.76495154837176,28033.76,6.1809797
418.78538526118064,28029.33,6.1810794
418.8058188742216,28043.434,6.1816125
418.82625258760527,28030.572,6.181629
418.84668630122906,28028.252,6.181125
418.8671200152021,28026.266,6.1810517
418.8875537294007,28018.51,6.1796894
418.9079874438394,28033.47,6.180622
418.9284211586273,28035.344,6.180975
418.9488548737572,28028.621,6.180953
418.96928858912725,28031.084,6.1812315
418.9897223047301,28019.252,6.1802287
419.0101560206749,28023.299,6.181198
419.03058973697625,28033.154,6.180675
419.0510234535104,28020.832,6.1802855
419.07145717027015,28015.395,6.180113
419.0918908873864,28025.707,6.1803093
419.1123246048519,28023.17,6.1802416
419.1327583224265,28032.26,6.1811757
419.15319214047486,28037.21,6.1814265
419.1736257587545,28025.29,6.181208
419.19405947726045,28036.127,6.1818833
419.21449309612217,28053.21,6.182276
419.23492691521824,28038.38,6.1814184
419.2553606346555,28029.1,6.1789002
419.2757943543329,28043.318,6.181044
419.29622807435953,28033.908,6.181424
419.3166617946117,28042.215,6.182149
419.3370955152204,28029.959,6.1819406
419.35752923606196,28040.072,6.1823115
419.37796295712906,28052.682,6.182145
419.3983966785527,28055.123,6.182835
419.4188305003263,28044.877,6.1826973
419.43926412232395,28052.99,6.1823936
419.45969784456247,28062.672,6.1829085
419.480131667151,28065.74,6.184106
419.50056529008,27687.92,6.157678
419.5209990132498,27519.201,6.1459317
419.54143283665326,27519.541,6.1456943
419.56186646039714,27579.285,6.149446
419.5823001844983,27991.62,6.1769605
419.6027339087159,28085.135,6.1846766
419.62316763339186,28106.16,6.185629
419.64360135830793,28095.223,6.1850176
419.66403508345684,28125.059,6.187443
419.6844688089477,28113.836,6.186778
419.7049025346787,28114.871,6.1864996
419.72533616064175,28120.19,6.1865783
419.7457699870647,28135.873,6.1870065
419.7662037136106,28136.334,6.1871753
419.78663734050497,28145.123,6.187757
419.80707116774283,28154.352,6.188343
419.82750489522005,28154.416,6.1885777
419.84793852304574,28153.697,6.188404
419.8683723510985,28162.072,6.1893415
419.88880607939063,28161.785,6.1896477
419.90923970803124,28178.78,6.1897717
419.92967343689816,28175.523,6.189985
419.95010726612236,28182.318,6.190223
419.97054099569505,28203.227,6.1919847
419.9909746253761,28200.623,6.1926904
420.01140845553164,28213.686,6.193926
420.0318421858028,28223.244,6.1951337
420.0522758165316,28217.447,6.195256
420.07270964750205,28229.63,6.19538
420.09314337870455,28234.7,6.1957927
420.11357701013185,28256.45,6.1972394
420.1340108419172,28250.988,6.1967793
420.154444574051,28263.02,6.1972227
420.17487820640963,28267.24,6.1981993
420.1953120391263,28279.96,6.1986113
420.215745772075,28269.764,6.198325
420.23617940524855,28279.023,6.199084
420.2566132387801,28275.367,6.1982417
420.27704697254376,28292.207,6.199883
420.29748070664937,28291.557,6.2000685
420.31791434111074,28323.762,6.201791
420.33834817569004,28319.924,6.2011275
420.358781910727,28309.307,6.200951
420.37921554588684,28337.396,6.2022467
420.3996493815139,28358.16,6.2037387
420.4200831172493,28342.822,6.2029815
420.4405167533405,28353.03,6.2031684
420.46095058978244,28363.535,6.2043724
420.4813842264484,28362.469,6.203899
420.5018179634717,28385.295,6.2053003
420.52225180072855,28381.424,6.2049055
420.54268543820945,28392.875,6.2057657
420.5631191760476,28386.836,6.204867
420.5835530141194,28398.48,6.206294
420.6039866525316,28395.89,6.2060366
420.6244203913011,28411.176,6.2068706
420.644854130187,28421.652,6.2082853
420.6652878695313,28429.348,6.2076674
420.6857216089993,28433.842,6.2076836
420.70615534881654,28453.096,6.2094183
420.7265891889765,28442.959,6.2083626
420.74702282937506,28442.592,6.2089906
420.7674565701236,28448.533,6.209754
420.7878904110985,28474.572,6.210588
420.80832405231195,28467.738,6.210005
420.8287577938754,28473.965,6.2102413
420.8491916356652,28479.912,6.2106133
420.86962527781,28472.4,6.211246
420.89005902030476,28490.957,6.2121406
420.91049286290945,28495.771,6.2119374
420.93092650598555,28507.38,6.213075
420.95136024917883,28498.95,6.2132196
420.97179409271484,28463.549,6.210231
420.9922278366066,28000.334,6.1805363
421.01266148073046,27932.088,6.1739893
421.03309522519703,27952.541,6.175329
421.05352906990447,28101.855,6.186421
421.0739627148432,28524.768,6.216589
421.0943964601247,,
421.11483030564705,28536.145,6.217379
421.1352639515171,28558.041,6.218814
421.1556976977299,28560.613,6.2189407
421.1761315440672,28563.957,6.21915
421.19656519086857,28557.268,6.218204
421.21699893777986,28566.357,6.2188272
421.23743278504844,28575.72,6.220036
421.25786643266474,28592.525,6.22023
421.27830018050736,28588.26,6.219725
421.29873402859084,28567.209,6.2195487
421.31916767702205,28596.387,6.220701
421.339601425796,28598.898,6.2211795
421.3600350748093,28579.125,6.2210355
421.3804689240569,28606.527,6.2215543
421.40090267364576,28606.318,6.222113
421.42133632347395,28606.008,6.221836
421.4417701735365,28620.238,6.222124
421.46220392405667,28599.059,6.2212787
421.48263757469977,28604.586,6.222452
421.50307142569363,28612.527,6.221505
421.5235051770287,28621.354,6.2229466
421.5439389284875,28615.201,6.222258
421.5643726804119,28615.268,6.2217336
421.5848064325619,28624.781,6.223397
421.605240184952,28618.832,6.223277
421.6256739376913,28628.166,6.2226114
421.6461076906562,28624.96,6.2235236
421.6665414439776,28636.98,6.2237206
421.6869752975326,28635.99,6.2225823
421.70740895131166,28636.998,6.224639
421.727842705448,28620.43,6.2229667
421.7482763599328,28636.195,6.223556
421.76871021464467,28616.535,6.223041
421.7891439695959,28621.83,6.223273
421.8095776248956,28634.488,6.2236285
421.8300114804224,28620.477,6.223783
421.85044523630495,28622.994,6.2230926
421.87087899242033,28620.902,6.2224107
421.89131274876127,28615.35,6.223077
421.9117465054587,28613.234,6.223422
421.9321802625054,28605.797,6.2219954
421.9526140197777,28617.648,6.2236557
421.97304777729005,28636.678,6.223749
421.99348153515166,28613.268,6.2223673
422.0139153932396,28608.094,6.2227554
422.0343490516825,28616.508,6.2223163
422.05478281035903,28608.969,6.2223907
422.07521646937676,28607.412,6.2226143
422.0956503286361,28605.275,6.222238
422.11608408812754,28596.121,6.2217827
422.13651774796017,28599.305,6.2223573
422.15695160815085,28609.506,6.222212
422.1773853684572,28576.697,6.2202473
422.19781902922114,28585.88,6.2218623
422.2182528901103,28591.088,6.221307
422.2386866514644,28583.496,6.221512
422.2591203129268,28580.615,6.2210655
422.2795541747473,28583.076,6.219994
422.2999879369163,28562.785,6.219643
422.32042159931007,28557.76,6.219322
422.34085546194547,28562.205,6.219738
422.36128922492935,28565.215,6.2200494
422.38172288813803,28551.307,6.2188296
422.40215675170475,28547.322,6.2189393
422.42259051550354,28547.7,6.2188325
422.44302417964354,28539.883,6.218187
422.4634579440244,28384.158,6.204499
422.4838918086389,28016.105,6.18119
422.5043254735938,27899.357,6.1744213
422.52475923878956,27949.314,6.1771345
422.54519310433534,28228.068,6.19494
422.5656268701059,28504.988,6.2144027
422.58606053623225,28498.361,6.214522
422.60649440259294,28503.936,6.2143774
422.62692816929484,28483.896,6.21329
422.6473618362361,28482.373,6.2147098
422.6677957034117,28491.234,6.2144756
422.6882294709285,28482.365,6.2132487
422.70866313868464,28470.672,6.2126546
422.72909700679156,28459.371,6.2115645
422.7495307751233,28470.309,6.2119575
422.76996444381075,28438.408,6.210972
422.7903982127318,28444.107,6.2105465
422.8108320819956,28434.562,6.209953
422.8312657513816,28433.648,6.2103443
422.85169952123397,28431.201,6.209798
422.8721333913127,28424.543,6.2097793
422.8925671616307,28415.977,6.2090745
422.91300083229726,28426.914,6.2096324
422.93343470319087,28400.736,6.2083836
422.95386837432306,28399.72,6.2084317
422.97430214580527,28391.486,6.20749
422.9947360176302,28381.555,6.207138
423.0151696895773,28380.188,6.2069573
423.03560346199083,28367.36,6.206681
423.05603733451426,28356.154,6.2058964
423.0764710075091,28362.996,6.205553
423.0969047806211,28358.51,6.2051873
423.11733865407587,28343.541,6.204897
423.1377723278856,28323.238,6.2041974
423.15820610192895,28330.38,6.203757
423.17863987619785,28320.766,6.2036095
423.19907365082327,28312.1,6.2011285
423.2195074256815,28324.355,6.2035604
423.2399412007653,28308.34,6.2032466
423.2603750762064,28290.436,6.201565
423.2808087519952,28286.979,6.2011857
423.30124252801033,28269.842,6.1982636
423.3216764042663,28276.584,6.1982517
423.34211008087004,28276.645,6.1978526
423.3625438577001,28256.615,6.19764
423.3829777348874,28262.846,6.1969523
423.403411412306,28249.473,6.196518
423.42384518995095,28236.734,6.1960125
423.4442790679532,28235.78,6.1950607
423.4647127461867,28236.072,6.1954346
423.48514652476297,28206.805,6.1941533
423.50558040229953,28230.48,6.1943054
423.52601418146514,28209.756,6.1944466
423.54644786085555,28216.021,6.194338
423.5668816404868,28198.123,6.192612
423.58731552046083,28186.377,6.1931953
423.6077492006734,28183.717,6.192336
423.628182981236,28178.582,6.1918187
423.6486168620322,28179.992,6.1924906
423.66905054316885,28176.887,6.191672
423.68948432454636,28168.148,6.190643
423.7099182061502,28146.17,6.190639
423.730351888109,28145.46,6.189788
423.7507856703014,28138.096,6.1885867
423.77121945284307,28143.307,6.1899815
423.7916532356103,28126.668,6.1881957
423.812087018734,28132.596,6.18864
423.8325208020906,28114.781,6.1880865
423.8529545856727,28111.844,6.187013
423.87338836961135,28109.049,6.186648
423.89382205378206,28092.117,6.1864724
423.91425593829626,28110.07,6.186762
423.9346897230498,28110.586,6.1863737
423.95512340803543,27783.115,6.165629
423.97555729336455,27556.947,6.144833
423.9959910790494,27536.047,6.1440153
424.01642476496636,27527.734,6.1463456
424.0368586511104,27920.148,6.173528
424.05729243749374,28070.91,6.1848717
424.0777261242256,,
424.09816001130093,28080.182,6.1850486
424.1185937986156,28061.48,6.1840215
424.13902758616314,28050.672,6.1838336
424.1594613740526,28065.252,6.1832514
424.1798951621822,28048.426,6.1824584
424.20032895054464,28051.184,6.1827607
424.2207628392498,28056.975,6.1824965
424.24119652830996,28033.79,6.1808662
424.2616303174873,28036.451,6.180695
424.28206400712224,28042.828,6.18205
424.3024978968824,28030.127,6.1821322
424.32293168699107,28033.666,6.18102
424.34336537744093,28023.387,6.1788726
424.363799268016,28007.357,6.1792006
424.384233059056,28021.107,6.180074
424.4046668503215,28022.607,6.178785
424.42510064182716,28019.11,6.1796184
424.4455344335656,28015.55,6.179667
424.46596822564607,28008.836,6.1780114
424.4864020179666,28015.6,6.1785817
424.5068358106364,28008.77,6.178723
424.52726960353175,28025.72,6.1800265
424.5477033967836,28007.783,6.1783986
424.5681371902683,27998.373,6.1774178
424.58857098397857,28003.717,6.177824
424.60900477804535,27997.979,6.1776986
424.62943857234495,28009.893,6.178011
424.64987226698577,28012.316,6.1785884
424.67030606186745,27999.79,6.1776643
424.69073995709914,28006.727,6.1781983
424.71117365243845,27990.586,6.1771026
424.73160744825145,27995.797,6.177653
424.75204134418163,28004.66,6.1774545
424.7724750405687,27992.672,6.17715
424.7929088370802,28003.281,6.1777377
424.8133427339417,28005.049,6.1773405
424.833776531028,28010.13,6.178113
424.85421022847004,28003.99,6.177649
424.87464412614645,28027.434,6.178889
424.89507792416407,28010.535,6.178411
424.91551162242104,28004.88,6.177607
424.93594552091236,28006.111,6.1776037
424.9563793197449,28006.412,6.177927
424.97681301881676,28009.393,6.1777062
424.9972469182394,28004.428,6.177674
425.01768071788683,28012.7,6.1785445
425.0381144177736,28013.852,6.17797
425.0585482180104,28019.205,6.178379
425.0789821184735,28015.85,6.1781197
425.09941591929237,28013.852,6.1773176
425.1198496203433,28018.516,6.178256
425.1402835216213,28010.53,6.17805
425.1607173232551,28014.748,6.1778054
425.1811510251209,28021.742,6.1789556
425.20158492733026,28025.15,6.1785307
425.22201872977894,28032.193,6.1788707
425.2424524324597,28041.203,6.1800947
425.2628863354839,28040.668,6.1801777
425.2833201388639,28034.693,6.178873
425.3037538423596,28037.57,6.179876
425.32418774619873,28040.852,6.1792197
425.34462155039364,28038.533,6.179215
425.3650552548206,28052.258,6.179731
425.3854891594747,28043.096,6.179243
425.4059229644845,28049.533,6.179427
425.42635676971986,28044.37,6.179351
425.4467904751946,27619.88,6.1498785
425.46722438102006,27500.154,6.1414003
425.48765808707685,27501.252,6.1416435
425.5080918934764,27599.441,6.1485624
425.52852580011677,28021.889,6.1778703
425.54895950698847,28073.295,6.1804724
425.5693933142029,28077.4,6.1805534
425.5898272216582,28063.697,6.180288
425.6102609294612,28093.84,6.1821766
425.63069473749056,28082.633,6.1812325
425.65112864576076,28084.229,6.183192
425.6715623543787,28099.54,6.1828704
425.69199616333935,28087.33,6.1817656
425.71243007242447,28101.885,6.1847625
425.7328637818573,28117.963,6.188279
425.7532975916329,28119.83,6.1853676
425.7737315015329,28109.033,6.185957
425.79416531189054,28104.762,6.185238
425.8145990223711,28120.064,6.185456
425.8350328332017,28119.043,6.18632
425.8554667443823,28127.543,6.1875005
425.8759004556705,28127.93,6.1864977
425.8963342674324,28119.195,6.186207
425.9167681793042,28139.455,6.186329
425.937201891531,28120.938,6.18577
425.9576357039914,28140.217,6.1876926
425.9780696168018,28135.32,6.186413
425.99850332983624,28147.797,6.1881976
426.01893714322796,28148.068,6.188134
426.039371056846,28147.314,6.1876235
426.0598047707026,28135.283,6.1866555
426.08023858490924,28155.639,6.1883283
426.10067249934946,28168.777,6.1875944
426.12110631401447,28165.494,6.1887627
426.14154002903524,28157.752,6.188891
426.1619739442831,28176.18,6.1887875
426.1824077598867,28171.814,6.189671
426.2028414757224,28176.654,6.18921
426.22327529179165,28188.047,6.1895914
426.2437091082029,28184.773,6.1900706
426.26414292485424,28183.723,6.1897078
426.28457674185483,28192.795,6.1917973
426.305010559081,28200.633,6.1909795
426.32544437654724,28176.482,6.1890116
426.34587819436274,28192.926,6.189003
426.3663120124038,28186.68,6.189067
426.3867458308014,28196.479,6.190335
426.4071796494318,28208.408,6.1916637
426.42761346828775,28201.854,6.190327
426.4480472873838,28216.21,6.1927915
426.46848110694555,28205.531,6.1896005
426.4889149266164,28196.12,6.1903515
426.5093487466438,28216.496,6.1923985
426.52978256690403,28223.23,6.1924653
426.550216487507,28211.865,6.1920424
426.5706502083485,28228.125,6.193363
426.59108402942366,28219.15,6.1909504
426.61151775084,28211.357,6.1924014
426.63195167249796,28221.654,6.1928744
426.652385494388,28225.115,6.1915607
426.67281931662,28230.77,6.192166
426.6932531390921,28244.16,6.1936827
426.7136869619135,28237.145,6.1925397
426.7341207849604,28232.852,6.1931014
426.7545546082474,28253.223,6.1933346
426.7749884318837,28236.434,6.192274
426.7954222557455,28255.723,6.193163
426.8158561799646,28255.795,6.1929073
426.836289904415,28233.64,6.192485
426.85672372909175,28234.006,6.1920705
426.87715765412577,28250.088,6.1945314
426.8975913793838,28253.602,6.1933374
426.9180252048827,28153.303,6.1864705
426.93845913073164,27759.516,6.16045
426.9588928568119,27669.57,6.15122
426.9793266831184,27711.459,6.154485
426.9997605097815,27897.209,6.1676745
427.0201943367865,28262.402,6.195455
427.04062816391524,28260.291,6.193115
427.0610619913932,,
427.08149581922044,28261.754,6.193948
427.1019296471568,28264.723,6.1942472
427.1223633755653,28273.494,6.1947207
427.1427973040845,28261.818,6.1948485
427.1632311329595,28275.73,6.195911
427.1836648620665,28265.865,6.1937637
427.2040987915243,28273.809,6.1940002
427.2245326212069,28287.297,6.1958847
427.2449663511288,28284.158,6.1950192
427.26540028139425,28285.89,6.1952453
427.285834111899,28280.828,6.194547
427.3062678427523,28294.152,6.1958785
427.3267017738399,28287.229,6.1954603
427.3471356051523,28295.809,6.1952014
427.3675694368212,28285.713,6.1951976
427.3880031687222,28310.422,6.197858
427.4084371008503,28300.014,6.1963043
427.4288709333341,28294.686,6.1960125
427.44930466605,28304.945,6.196042
427.469738598993,28303.951,6.196089
427.49017243229173,28302.77,6.196667
427.51060616582254,28307.928,6.1956105
427.53104009969684,28316.508,6.1971936
427.5514739338105,28323.523,6.1985683
427.5719076681562,28313.436,6.1966386
427.5923416028454,28318.592,6.197905
427.61277543777396,28321.828,6.1981726
427.6332091729346,28326.59,6.198226
427.6536431084387,28325.396,6.1977596
427.67407694418216,28324.316,6.19718
427.69451078015845,28346.854,6.1997657
427.7149446164767,28329.826,6.199677
427.7353784530351,28338.475,6.19794
427.7558122899354,28346.66,6.1975565
427.7762460270751,28330.703,6.196763
427.79667996444914,28334.693,6.1971703
427.81711380217166,28341.98,6.1995296
427.837547540119,28340.262,6.199694
427.8579814783079,28344.986,6.199346
427.8784152168446,28341.117,6.1992426
427.89884905560757,28342.146,6.1988506
427.91928299472784,28358.004,6.1981506
427.939716733963,28349.072,6.1991625
427.9601505736573,28344.625,6.19884
427.98058451347606,28350.938,6.1975794
428.00101825364254,28351.775,6.1979704
428.02145209403534,28386.31,6.2000303
428.0418860347854,28358.76,6.1998763
428.06231987576757,28341.562,6.199356
428.0827536169745,28355.174,6.1986146
428.1031875585395,28366.988,6.199248
428.1236214003293,28358.475,6.200181
428.1440551423584,28350.986,6.1989055
428.16448898473755,28368.1,6.198869
428.18492292735027,28349.877,6.197921
428.20535667030344,28360.533,6.1988225
428.2257905134975,28355.824,6.1976876
428.24622445691784,28346.879,6.1980276
428.2666582005768,28346.361,6.1978927
428.28709204458573,28358.91,6.197575
428.3075259888283,28343.893,6.1990647
428.32795973341126,28347.846,6.1982474
428.3483935782351,28357.383,6.2001505
428.3688275232853,28351.602,6.198451
428.3892613686912,28347.307,6.199247
428.4096951143292,28114.73,6.1829677
428.4301290602016,27784.979,6.1571674
428.45056290641514,27787.783,6.1576924
428.47099665286805,27814.518,6.157979
428.49143059954804,28130.771,6.1847944
428.5118644465838,28338.242,6.1970773
428.5322981938516,28349.436,6.1969185
428.5527320414694,28340.578,6.19705
428.57316598931357,28346.191,6.198093
428.5935997373963,28353.719,6.197346
428.61403358570533,28345.271,6.199208
428.63446753437165,28344.797,6.196608
428.6549012832693,28342.49,6.197292
428.6753351325169,28339.355,6.197432
428.6957690819909,28347.395,6.1983147
428.7162028317034,28328.201,6.1968694
428.7366366817587,28337.982,6.1976037
428.7570706320548,28340.434,6.1982636
428.77750438258226,28325.83,6.1966624
428.7979382334597,28324.658,6.19714
428.8183721845635,28325.389,6.1957483
428.83880593590584,28327.203,6.196803
428.8592397875909,28321.357,6.1960874
428.8796737395169,28327.205,6.1958804
428.90010749167413,28313.768,6.196412
428.9205413441814,28329.838,6.197041
428.9409751969142,28327.205,6.195679
428.96140904988715,28322.832,6.1961308
428.98184290320205,28318.043,6.1960397
429.00227675675706,28325.11,6.1956367
429.0227106105449,28317.967,6.196035
429.043144464682,28323.365,6.195113
429.0635783190446,28324.756,6.19631
429.08401227376453,28317.146,6.194251
429.10444602859206,28318.027,6.1950464
429.1248798838933,28314.176,6.1944046
429.1453138393117,28313.322,6.195943
429.16574759507785,28326.621,6.195998
429.1861814510703,28310.225,6.195282
429.2066154073036,28309.418,6.195109
429.2270491638774,28310.568,6.195929
429.247483020692,28310.582,6.195562
429.26791697785666,28318.273,6.195119
429.2883507352526,28309.752,6.1950727
429.3087845928749,28316.273,6.1956687
429.329218550738,28312.703,6.1954947
429.34965240894235,28306.13,6.1942844
429.37008616738603,28306.6,6.1949444
429.39052002617973,28318.047,6.1953545
429.41095398519974,28290.598,6.194456
429.43138774445833,28307.672,6.195087
429.4518216039505,28303.055,6.194694
429.4722554637847,28303.957,6.1946197
429.49268932385894,28301.82,6.194221
429.51312318428245,28309.258,6.194583
429.5335570449388,28293.094,6.193953
429.5539909058207,28302.037,6.194506
429.5744247669427,28296.633,6.1942544
429.59485862840666,28298.182,6.195319
429.61529249011073,28306.217,6.1950336
429.63572635216406,28302.162,6.1940513
429.6561602144502,28295.7,6.1947
429.6765940769619,28296.28,6.1945157
429.69702793971373,28294.402,6.1933575
429.7174618028075,28281.465,6.1932583
429.7378956661414,28302.172,6.1940722
429.75832952982455,28281.172,6.193545
429.77876329373976,28275.46,6.1933627
429.79919725788204,28282.646,6.193106
429.8196311222637,28280.492,6.19235
429.8400648869938,28266.912,6.192657
429.860498851951,28288.934,6.1929812
429.88093271726393,28272.656,6.191491
429.90136648269254,27874.795,6.1646113
429.92180044846464,27729.398,6.1521306
429.9422343145925,27687.76,6.1500554
429.9626681809459,27770.4,6.1582975
429.98310204753943,28182.357,6.1862326
430.0035359143658,28272.17,6.1924453
430.0239697815414,28254.174,6.191564
430.0444037489433,,
430.0648375165838,28258.11,6.1920447
430.085271384567,28258.492,6.1924295
430.1057053527911,28271.236,6.191936
430.1261391212465,28262.365,6.191032
430.14657299005194,28265.865,6.191675
430.16700675908214,28256.727,6.191123
430.187440728354,28247.549,6.191636
430.207874597967,28252.574,6.191167
430.22830846782017,28266.152,6.1916533
430.24874233790615,28248.385,6.191028
430.26917620822496,28238.875,6.190472
430.28961007888574,28262.498,6.1915417
430.31004394990305,28248.424,6.191747
430.3304778210295,28249.258,6.1905274
430.3509115925117,28248.768,6.1899886
430.37134556422825,28247.057,6.1911216
430.391779436286,28255.598,6.192249
430.4122132084667,28257.19,6.190812
430.4326471811146,28238.17,6.1904864
430.45308105387085,28242.682,6.1898685
430.47351482698286,28240.266,6.18928
430.49394880032924,28221.904,6.1901784
430.5143826739004,28249.059,6.1897664
430.5348164478273,28238.773,6.1899385
430.55525032198784,28223.86,6.188959
430.5756842963747,28236.588,6.189108
430.5961180711165,28247.23,6.190017
430.61655194609193,28223.146,6.18836
430.6369859212937,28239.152,6.1890144
430.6574197968512,28214.787,6.1890097
430.6778535725243,28223.613,6.1889415
430.6982875486574,28227.428,6.1882005
430.7187214249134,28220.533,6.1889663
430.73915520151786,28208.428,6.1873
430.7595891783494,28234.967,6.188555
430.78002305553673,28219.955,6.1875353
430.8004568328397,28215.791,6.188253
430.82089081048616,28217.982,6.1888056
430.8413246884884,28216.193,6.188503
430.86175846660626,28211.537,6.188016
430.88219244506763,28216.535,6.1884294
430.90262632388476,28216.418,6.189527
430.9230602028183,28209.715,6.1876764
430.94349398209306,28217.59,6.1883717
430.96392796160944,28226.35,6.1879263
430.9843618414743,28204.824,6.187486
431.00479562157125,28213.105,6.188518
431.02522960189526,28208.762,6.188016
431.0456634824586,28215.645,6.1881113
431.0660972633632,28204.814,6.1882915
431.0865312445094,28212.568,6.1880565
431.1069650258869,28202.72,6.1871495
431.1273989076144,28220.406,6.189414
431.14783288956824,28218.346,6.189306
431.16826667176065,28221.299,6.1877956
431.1887005542958,28227.535,6.1887293
431.2091345370718,28218.744,6.1878843
431.2295683200791,28208.441,6.18775
