time,flux,flux_err,flux_norm,flux_err_norm
213.4936342075598,28085.307,5.959431,0.985767183219755,0.0002091702793372523
213.5140680129116,28068.855,5.9592657,0.9851897338901702,0.00020916447746670888
213.5345019180386,28072.535,5.958867,0.9853188983402597,0.00020915048348131465
213.55493562293125,28061.104,5.9576464,0.9849176812671693,0.00020910764159876597
213.5753694273517,28052.693,5.9560666,0.984622463280837,0.00020905219214271942
213.59580323177943,28058.576,5.955903,0.9848289509058035,0.00020904644994053609
213.6162370357415,28049.697,5.9554687,0.9845173065709273,0.0002090312064294834
213.63667083946348,28044.113,5.9556847,0.9843213135575307,0.0002090387878211191
213.6571046429599,28059.09,5.955939,0.9848469918099736,0.0002090477135058087
213.67753854622424,28043.492,5.955644,0.984299517056578,0.00020903735929038035
213.69797224924696,28043.63,5.9569983,0.9843043607234564,0.0002090848939139554
213.71840605204488,28031.68,5.9547386,0.9838849272510192,0.00020900558062377409
213.7388397546092,28031.52,5.954914,0.9838793114053631,0.00020901173699457455
213.7592736567021,28024.742,5.9544444,0.983641410143758,0.00020899525448757399
213.7797074588016,28024.156,5.9539194,0.9836208421090428,0.00020897682749401505
213.8001412604353,28028.154,5.9547386,0.9837611680523736,0.00020900558062377409
213.82057506206183,28014.791,5.9542317,0.9832921396429863,0.00020898778892275497
213.84100886322997,28016.055,5.953974,0.9833365048236692,0.00020897874390134516
213.8614426641652,28018.258,5.9546075,0.9834138279985462,0.00020900097914023966
213.88187636485964,28019.414,5.954195,0.9834544024834112,0.00020898650078815761
213.9023102650972,28007.838,5.9532137,0.9830480960501949,0.00020895205810476827
213.922744065334,28009.717,5.953338,0.9831140471376184,0.00020895642091486231
213.9431777653299,28013.795,5.9537425,0.9832571810037772,0.00020897061847466154
213.96361166486892,28018.83,5.9534054,0.9834339046467666,0.00020895878658984496
213.9840454641744,27992.404,5.953463,0.9825063775385969,0.00020896080829428112
214.00447916347184,28025.15,5.9540358,0.9836557305501811,0.00020898091302172983
214.02491296231165,28001.967,5.953122,0.9828420296136529,0.00020894883952322663
214.04534676091865,27999.06,5.953123,0.9827399967178893,0.000208948874622262
214.06578055928549,27993.783,5.9519367,0.9825547791083451,0.0002089072366366258
214.086214357194,27985.71,5.9524636,0.9822714245959614,0.00020892573031835193
214.10664815510245,27993.967,5.953433,0.9825612373308497,0.00020895975532322063
214.1270819527708,27987.926,5.952301,0.9823492040582978,0.00020892002321520398
214.1475157499808,27981.383,5.9518723,0.9821195510700003,0.00020890497625874923
214.1679494469572,27978.941,5.952109,0.9820338392256746,0.0002089132842004167
214.18838334369505,27982.545,5.9520044,0.9821603361490774,0.00020890961284131902
214.2088171402065,27980.057,5.9521084,0.9820730097491256,0.00020891326314099548
214.22925083648445,27986.31,5.9522038,0.9822924840171717,0.0002089166115889679
214.24968473252372,28004.717,5.952481,0.9829385519608664,0.00020892634104156701
214.27011852833675,27984.938,5.9516525,0.9822443281406709,0.00020889726149077921
214.2905522236833,27980.732,5.9519157,0.9820967015979871,0.00020890649955688346
214.31098601903068,27986.285,5.9518204,0.9822916065412879,0.00020890315461881455
214.33141991390585,27979.828,5.9510965,0.9820649720700304,0.00020887774642712443
214.35185370878756,27985.281,5.951916,0.982256367109796,0.00020890651008659405
214.37228740319551,27987.666,5.9519544,0.9823400783091069,0.0002089078578895515
214.39272129737947,27982.6,5.9519343,0.9821622665960216,0.00020890715239894094
214.41315509132983,27979.686,5.951165,0.9820599880070107,0.0002088801507110459
214.4335887848065,27988.324,5.9520874,0.9823631734743674,0.0002089125260612531
214.45402267829195,27974.818,5.951716,0.9818891259029249,0.00020889949027952398
214.47445647154385,27560.39,5.925769,0.9673431028807304,0.00020798877560928723
214.494890164322,27441.8,5.916598,0.9631807082785269,0.00020766688235608873
214.51532395687536,27450.828,5.9185433,0.9634975823696703,0.00020773516050955586
214.53575784919667,27474.834,5.918751,0.9643401698122919,0.00020774245057919816
214.5561915415092,27932.406,5.948295,0.9804005056156438,0.00020877941647959026
214.57662533313123,27988.225,5.9519463,0.9823596986698676,0.0002089075735873652
214.59705922475405,27988.617,5.9517226,0.982373457491725,0.0002088997219331573
214.61749291613523,27985.07,5.952048,0.9822489612133372,0.0002089111431592603
214.63792670729163,27983.195,5.9523125,0.9821831505220552,0.0002089204268541105
214.6583604979824,27998.29,5.9523253,0.9827129704606694,0.00020892087612176297
214.67879438843372,27993.807,5.952178,0.9825556214851936,0.00020891570603385587
214.69922807889088,27986.37,5.9524612,0.9822945899592926,0.0002089256460806671
214.71966186888312,27995.1,5.9521375,0.9826010045379016,0.00020891428452292417
214.740095758636,27988.896,5.9526167,0.9823832501225878,0.0002089311039806641
214.76052944816183,27994.014,5.952841,0.9825628869855111,0.0002089389766942932
214.78096323722275,28000.176,5.95258,0.9827791672413403,0.00020892981584606673
214.8013970262764,27998.812,5.952663,0.9827312921571224,0.00020893272906600082
214.82183081510448,27990.217,5.9521236,0.9824296159482857,0.0002089137966463328
214.8422646034669,28003.432,5.9531875,0.9828934497004411,0.0002089511385100421
214.8626983915892,27996.037,5.9532733,0.982633892334025,0.00020895415000727515
214.883132179486,28009.621,5.954299,0.9831106776302247,0.00020899015108783405
214.9239997545737,28009.346,5.953058,0.9831010253955035,0.00020894659318496423
214.94443344177125,27996.625,5.953864,0.982654530566811,0.00020897488300745663
214.96486732873743,28019.697,5.9549427,0.9834643355104153,0.00020901274433688912
214.98530111523,28009.412,5.954292,0.9831033419318366,0.0002089899053945866
215.00573480172895,28017.492,5.9549174,0.9833869421374677,0.00020901185633129474
215.02616868776383,28026.408,5.95492,0.9836998851366519,0.00020901194758878667
215.04660247355787,28015.936,5.954828,0.9833323280384626,0.0002090087184775344
215.0670361591256,28031.29,5.9554358,0.9838712386272326,0.00020903005167122039
215.0874699444612,28040.707,5.9557977,0.9842017662431272,0.0002090427540121137
215.10790382955747,28026.365,5.9554543,0.9836983758781319,0.00020903070100337438
215.12833761442744,28042.432,5.956834,0.9842623120791066,0.0002090791271424473
215.1487712990638,28035.705,5.9561887,0.9840262008683046,0.0002090564777349357
215.1692051832288,28038.797,5.9566236,0.9841347270856079,0.0002090717423054096
215.1896389671674,28052.52,5.9571033,0.9846163911477215,0.0002090885793126672
215.2100726511053,28048.348,5.9569373,0.9844699579722397,0.00020908275287279902
215.230506434571,28057.197,5.95749,0.9847805493360553,0.00020910215210963716
215.2509403178119,28061.55,5.957243,0.9849333354369355,0.00020909348264790562
215.27137400081847,28065.174,5.9582963,0.9850605343410453,0.00020913045246184018
215.29180778336013,28084.832,5.9595723,0.9857505111779634,0.0002091752388309473
215.31224166589527,28079.021,5.9583483,0.9855465506835424,0.0002091322776116784
215.3326753479705,28086.127,5.9594374,0.9857959644287423,0.00020917050397107852
215.35310913003923,28078.402,5.9587994,0.9855248243806604,0.00020914811078652498
215.3735429116496,28088.162,5.958949,0.9858673909656803,0.00020915336160221338
215.39397669302707,28087.29,5.9597707,0.9858367846068548,0.00020918220247956082
215.41441047417172,28097.998,5.9603286,0.9862126250773868,0.00020920178423138283
215.4348442550763,28111.896,5.9602504,0.9867004314706866,0.00020919903948681838
215.45527803575533,28121.486,5.9617457,0.987037031219697,0.00020925152307437784
215.4757118159614,28114.9,5.9613566,0.9868058689728793,0.00020923786603972304
215.4961455961748,28130.908,5.961786,0.9873677343307683,0.00020925293756550247
215.51657937592245,28119.008,5.9617114,0.9869500558100986,0.00020925031917746535
215.5370131556701,28125.215,5.9618664,0.9871679155225186,0.00020925575952794465
215.5574469349449,28134.34,5.9620514,0.9874881942200909,0.00020926225284948448
215.57788061399333,28156.3,5.9638844,0.9882589690363857,0.00020932658938128176
215.5983144928032,28155.082,5.9632177,0.9882162184113288,0.00020930318885441365
215.61874817115316,28164.123,5.9641924,0.9885335487899318,0.00020933739988416967
215.63918194950384,28157.297,5.9644217,0.98829396277463,0.0002093454480929755
215.65961582762247,28172.176,5.964771,0.9888162013216085,0.0002093577081860234
215.6800496052674,28176.89,5.9651713,0.9889816581742503,0.00020937175832987418
215.70048328268604,28187.26,5.966172,0.9893456351708338,0.00020940688193454932
215.7209170598726,28186.516,5.965951,0.9893195214885332,0.00020939912504773687
215.7413509368198,28202.021,5.9669237,0.9898637320316411,0.0002094332658794222
215.76178461353996,28199.645,5.966979,0.9897803367236486,0.0002094352068560771
215.8026522662767,28229.447,5.9683375,0.9908263581751612,0.00020948288889560058
215.82308594206552,28233.488,5.968571,0.9909681933770121,0.00020949108452035493
215.8435197178551,28233.83,5.9689054,0.990980197247102,0.00020950282163777607
215.8639534931717,28233.262,5.969581,0.9909602609950229,0.0002095265345460588
215.8843872682628,28243.297,5.9701724,0.9913124798147641,0.00020954729211556506
215.90482104312105,28255.182,5.9700813,0.9917296318499036,0.00020954409459344463
215.9252548177392,28239.98,5.9715776,0.9911960563145069,0.00020959661328003943
215.94568859213177,28185.084,5.9665146,0.9892692596699114,0.00020941890686406036
215.9661223660587,27753.346,5.9389153,0.9741156723458018,0.00020845019805771413
215.98655613997835,27688.781,5.93522,0.9718495031284033,0.00020832049659238384
216.00698981343885,27718.812,5.937184,0.9729035622590112,0.00020838943109781203
216.02742368690087,27959.373,5.9517155,0.981347021301938,0.00020889947273000628
216.0478574598892,28292.34,5.973012,0.9930338418054536,0.00020964695933634603
216.0682911326512,28306.205,5.973805,0.993520489930587,0.00020967479287137887
216.08872500517464,28338.828,5.9753456,0.994665525760823,0.00020972886644523973
216.1091587772389,28337.086,5.9759502,0.9946043832412426,0.00020975008732201258
216.12959244930244,28339.506,5.9756136,0.9946893229067906,0.00020973827298671364
216.15002622090103,28346.896,5.975821,0.99494870477803,0.0002097455525266453
216.1704600924932,28353.19,5.976801,0.9951696181065253,0.00020977994958128868
216.1908938636261,28353.64,5.9784756,0.995185412672433,0.0002098387264258865
216.21132753452548,28367.986,5.979971,0.9956889434335698,0.00020989121352334945
216.23176140518623,28374.418,5.980711,0.9959147004289436,0.00020991718680950876
216.25219517562076,28390.414,5.9810686,0.9964761445984085,0.00020992973822455007
216.2726288458216,28375.852,5.9780784,0.995965032445636,0.0002098247850890453
216.29306271555103,28388.709,5.981443,0.996416300743136,0.00020994287930338522
216.31349648528703,28392.783,5.979047,0.9965592942131536,0.00020985878201468567
216.33393015455655,28416.098,5.983343,0.9973776282223482,0.00021000956747055098
216.3543639235868,28399.559,5.982865,0.996797125276688,0.0002099927901316535
216.37479779262503,28407.896,5.982299,0.9970897459344041,0.0002099729240776452
216.3952314611961,28424.76,5.9837427,0.9976816560665532,0.00021002359655498054
216.41566522929497,28432.152,5.9843383,0.9979411081358633,0.00021004450154043524
216.4360990974019,28434.867,5.9839754,0.9980364020168396,0.0002100317641005066
216.4565327652745,28439.277,5.9848857,0.9981911887627349,0.00021006371475238607
216.47696653267485,28446.697,5.9854894,0.9984516236050349,0.00021008490404002706
216.4974002998497,28443.004,5.9847083,0.998322002867486,0.0002100574881835149
216.51783416702528,28452.68,5.9856687,0.9986616211335364,0.0002100911972970654
216.5382678337264,28466.086,5.9859786,0.9991321588014438,0.0002101020744881205
216.5587016002028,28476.648,5.9866343,0.9995028748128147,0.00021012508892559977
216.5791354662069,28454.846,5.985953,0.9987376456441054,0.00021010117595281555
216.59956913221689,28480.72,5.986905,0.9996457980847615,0.0002101345902344691
216.6200028979947,28488.168,5.9879904,0.9999072157000513,0.00021017268672743843
216.6404366633069,28482.736,5.988012,0.9997165577400279,0.000210173444866602
216.66087042837896,28487.28,5.986821,0.9998760477566601,0.00021013164191549966
216.68130419345837,28500.764,5.9883156,1.0003493231493248,0.00021018410093373438
216.70173795807204,28502.535,5.9886365,1.0004114835409303,0.0002101953642141783
216.72217172244564,28502.992,5.988508,1.0004275238000855,0.00021019085398813581
216.74260548636084,28507.018,5.989137,1.0005688325164062,0.0002102129312813712
216.76303925027605,28503.568,5.989232,1.0004477408444474,0.0002102162656897295
216.7834729137176,28519.748,5.9892974,1.0010156432364168,0.0002102185611666414
216.80390677716787,28521.121,5.990082,1.0010638342119529,0.00021024609986977733
216.82434054015172,28517.46,5.9893365,1.000935336643535,0.00021021993353892361
216.8447742028948,28537.732,5.989774,1.0016468642881584,0.00021023528936688939
216.86520806541373,28544.762,5.9907966,1.0018936105066716,0.0002102711816404387
216.88564182769915,28555.824,5.9912467,1.0022818760357177,0.0002102869797162499
216.90607548974367,28548.594,5.990078,1.0020281100101343,0.0002102459594736359
216.92650925133057,28560.293,5.9917254,1.0024387336246987,0.00021030378162447216
216.94694301291747,28553.648,5.991237,1.0022055005347952,0.000210286639255607
216.9673768740322,28555.152,5.990955,1.0022582894839622,0.0002102767413276382
216.98781053515268,28556.793,5.9915237,1.0023158870009723,0.000210296702149042
217.00824439580904,28564.092,5.9917555,1.0025720748599949,0.0002103048381054362
217.0286780559909,28563.945,5.991935,1.0025669153017982,0.0002103111383822816
217.0491118161808,28557.21,5.991678,1.0023305232987134,0.00021030211793019655
217.0695455761379,28570.988,5.9919662,1.0028141178077712,0.00021031223347218455
217.08997933585488,28587.645,5.9929705,1.0033987624396028,0.00021034748343338693
217.11041309511347,28586.938,5.99335,1.00337394742161,0.00021036080351730243
217.13084675413847,28590.014,5.99333,1.0034819120543477,0.00021036010153659541
217.1512806129249,28588.617,5.992854,1.0034328787019633,0.00021034339439576864
217.171714371485,28586.498,5.9934216,1.0033585038460557,0.00021036331660823348
217.1921480298115,28591.223,5.9929686,1.0035243467880866,0.0002103474167452198
217.21258188789943,28598.941,5.9938927,1.0037952411429207,0.00021037985176378706
217.23301564576104,28596.244,5.9938493,1.0037005790445808,0.00021037832846565287
217.253449403157,28597.318,5.993109,1.003738275408547,0.00021035234464978296
217.27388306055215,28605.004,5.9943113,1.0040080465942502,0.00021039454421998473
217.29431691747595,28603.053,5.9941125,1.0039395683762815,0.00021038756653175708
217.3147506741734,28601.441,5.9937305,1.0038829887312968,0.00021037415870025323
217.33518433063,28592.988,5.9939313,1.0035862965854798,0.0002103812065865516
217.35561818686256,28607.738,5.9946995,1.0041040073568983,0.00021040816966550778
217.3760519426287,28605.143,5.9941998,1.004012925360164,0.00021039063067754317
217.3964855983941,28604.896,5.9946012,1.0040042558984323,0.00021040471943033283
217.4169193536873,28597.904,5.9952526,1.0037588434432623,0.00021042758294196007
217.4373532089885,28414.996,5.9798784,0.997338949085392,0.000209887963352676
217.45778686381527,28099.957,5.960937,0.9862813840876382,0.00020922313848449001
217.47822061841725,28008.273,5.954786,0.9830633641305725,0.00020900724431804972
217.4986544727872,28064.88,5.957964,0.9850502152246524,0.00020911878905239325
217.5190882269162,28350.473,5.979079,0.9950742540274784,0.00020985990518381688
217.5395218805861,28597.264,5.9946413,1.003736380060638,0.00021040612690165038
217.5599556342568,28603.39,5.9946012,1.0039513967511946,0.00021040471943033283
217.58038948745525,28613.324,5.9948673,1.0043000705683656,0.00021041405928363957
217.60082314042663,28606.252,5.9945855,1.0040518501903675,0.00021040416837547784
217.621256893166,28612.377,5.994904,1.0042668317818888,0.00021041534741823693
217.641690745666,28615.627,5.9952397,1.0043809036467775,0.00021042713016440406
217.6621243979389,28617.92,5.9953327,1.004461385734836,0.00021043039437469162
217.6825581499797,28609.441,5.9947133,1.0041637810141,0.0002104086540321956
217.70299190154765,28606.234,5.9949236,1.0040512184077313,0.0002104160353593298
217.72342565312283,28608.443,5.9944453,1.0041287521768203,0.00021039924749072169
217.74385940423235,28609.627,5.995477,1.0041703094346752,0.0002104354591654927
217.76429315510177,28589.133,5.99428,1.003450989804204,0.00021039344562017828
217.80516065615663,28582.537,5.9939,1.0032194765670328,0.00021038010798674514
217.8255944063276,28579.695,5.9937887,1.003119725108567,0.00021037620146411063
217.84602805603936,28598.223,5.9948606,1.0037700400355392,0.00021041382412010273
217.86646190575263,28589.182,5.9939995,1.0034527096569363,0.0002103836003407625
217.90732930400557,28607.418,5.994849,1.0040927756655862,0.00021041341697129268
217.92776315278752,28596.666,5.9947634,1.0037153908374987,0.00021041041249386666
217.94819690132863,28603.713,5.99509,1.0039627337396129,0.00021042187583881212
217.96863064964415,28601.158,5.9942203,1.0038730557042925,0.00021039135020776788
217.98906429772612,28581.031,5.993097,1.003166617419795,0.00021035192346135874
218.0094981453367,28590.424,5.9936633,1.0034963026588415,0.00021037180004507768
218.02993189295373,28578.963,5.9925046,1.0030940326146904,0.00021033113079281719
218.0503655401044,28586.375,5.993821,1.0033541866647078,0.00021037733516295244
218.07079938701645,28571.666,5.9933443,1.0028379149537388,0.00021036060345280092
218.0912331337022,28571.96,5.992878,1.0028482340701317,0.00021034423677261703
218.11166678015437,28565.203,5.99325,1.002611069888269,0.00021035729361376735
218.1321006263679,28563.568,5.9928102,1.002553682965471,0.00021034185705802027
218.15253437212232,28567.781,5.9925632,1.0027015552014025,0.00021033318759628873
218.19340176315745,28557.045,5.9923625,1.0023247319578805,0.0002103261432198939
218.2138356082141,28562.662,5.992201,1.0025218832394438,0.0002103204747256848
218.23426925303647,28554.035,5.9921517,1.0022190838614757,0.00021031874434324202
218.25470299762677,28562.695,5.992562,1.0025230415076103,0.00021033314547744633
218.27513684197768,28553.328,5.992092,1.002194268843483,0.00021031664893083162
218.29557048586867,28552.482,5.992094,1.0021645750595767,0.0002103167191289023
218.3160042297532,28562.297,5.992426,1.0025090720915408,0.00021032837200863865
218.33643797317927,28541.633,5.990956,1.0017837856250602,0.00021027677642667354
218.35687171637252,28531.201,5.9909143,1.0014176324882849,0.00021027531279689944
218.377305459333,28542.777,5.9913707,1.001823938921501,0.00021029133199663337
218.39773920205332,28525.469,5.990453,1.0012164448176564,0.0002102591216118923
218.41817294454813,28536.357,5.991223,1.0015986031145516,0.00021028614786911212
218.4386066868028,28545.793,5.990671,1.001929797612118,0.0002102667732015987
218.45904032859835,28544.76,5.9909396,1.001893540308601,0.00021027620080249382
218.47947417016255,28525.14,5.9901695,1.001204897235026,0.0002102491710353705
218.49990791172604,28533.158,5.9902673,1.0014863213004657,0.00021025260372102775
218.5203415528158,28526.107,5.990214,1.00123883800221,0.00021025073294244357
218.5407752936808,28512.367,5.9894214,1.0007565772564955,0.00021022291344702487
218.5612091340736,28529.129,5.989648,1.0013449072870388,0.00021023086688843525
218.5816428744729,28510.379,5.9895177,1.0006868003742189,0.0002102262934841291
218.6020765146386,28506.887,5.989444,1.0005642345427752,0.00021022370668522376
218.62251025433943,28511.953,5.989304,1.0007420462558605,0.0002102187928202747
218.6429440938009,28490.541,5.988237,0.9999905057109377,0.00021018134214955582
218.6633777330353,28488.33,5.9884534,0.999912901743778,0.00021018893758080565
218.68381147203763,28485.549,5.988217,0.9998152913264685,0.0002101806401688488
218.70424531080064,28480.111,5.988171,0.9996244227722331,0.00021017902561322273
218.7246789493365,28482.076,5.98798,0.9996933923766966,0.00021017232169747078
218.74511268740756,28461.373,5.986404,0.9989667370478373,0.00021011700561775857
218.76554642547129,28467.98,5.9868684,0.9991986363743974,0.00021013330560977527
218.7859801630766,28465.832,5.9865537,0.9991232436464648,0.00021012225994335051
218.80641390044912,28463.604,5.9862356,0.9990450429957041,0.00021011109494020554
218.82684763758152,28462.352,5.986584,0.9990010990034454,0.0002101233234441216
218.84728147448917,28458.723,5.9862857,0.9988737246041588,0.0002101128534018766
218.8677151111624,28459.973,5.9864345,0.9989175983983468,0.00021011807613833673
218.88814884736348,28449.928,5.9860826,0.998565028588252,0.00021010572478779693
218.9085826835726,28457.459,5.9860506,0.9988293594234758,0.00021010460161866574
218.9290163193145,28104.732,5.961885,0.9864489819814364,0.00020925641237000216
218.94945005481716,27893.83,5.9492064,0.979046525227967,0.0002088114057404086
218.9698836900934,27905.914,5.949495,0.9794706619711412,0.00020882153532201074
218.9903175251384,27911.77,5.9496775,0.9796762019221531,0.0002088279408959622
219.01075125994248,28326.73,5.978135,0.9942408976311539,0.00020982677169444612
219.0311849942882,28425.346,5.98381,0.9977022241012686,0.00021002595872005964
219.0516187286339,28416.809,5.9834905,0.9974025836364823,0.00021001474457826519
219.0720524625067,28422.725,5.9840665,0.9976102295296151,0.000210034961622627
219.0924861961539,28424.838,5.9836593,0.9976843937913106,0.00021002066929543233
219.11291982956757,28410.553,5.9828362,0.9971830040713302,0.00020999177927943542
219.1333536627426,28407.791,5.9827332,0.9970860605356924,0.00020998816407879432
219.15378739569127,28417.895,5.982755,0.9974407011888728,0.00020998892923776495
219.17422102817363,28409.986,5.983038,0.9971631029182865,0.0002099988622647691
219.1946548606502,28396.793,5.9820986,0.9967000413449087,0.00020996589023096094
219.2150885926676,28384.574,5.981349,0.9962711662319622,0.0002099395799940623
219.23552222445144,28387.771,5.9812484,0.9963833778479775,0.00020993604903110606
219.2559559559959,28383.744,5.9816375,0.9962420340326213,0.0002099497060657609
219.2763897873156,28381.732,5.981161,0.9961714147734964,0.00020993298137541642
219.2968234184009,28381.809,5.981868,0.9961741173992184,0.00020995779639340916
219.31725714924687,28361.467,5.97975,0.9954601328221205,0.00020988345663653702
219.33769097963523,28376.666,5.981011,0.9959936030604113,0.00020992771652011386
219.35812470979,28364.443,5.9806786,0.9955645875513234,0.0002099160496007634
219.3785583397039,28364.2,5.980204,0.9955560584857333,0.00020989939159858607
219.39899206962585,28366.05,5.9801164,0.9956209917011314,0.00020989631692308939
219.41942589884275,28358.86,5.980207,0.9953686296369622,0.00020989949689569214
219.43985952806543,28364.451,5.980052,0.9955648683436061,0.00020989405654521281
219.46029325705604,28361.527,5.97984,0.9954622387642416,0.00020988661554971857
219.48072708558172,28348.393,5.9794726,0.9950012480339495,0.00020987372016413082
219.50116071409863,28347.578,5.979271,0.9949726423201389,0.00020986664419860417
219.52159444215795,28341.182,5.9790654,0.9947481488900378,0.0002098594278369361
219.5420281699844,28335.217,5.978484,0.9945387831441727,0.0002098390212577834
219.5624618975708,28343.785,5.978805,0.9948395116790548,0.0002098502880481309
219.58289562469872,28348.893,5.9792547,0.9950187975516247,0.00020986607208432797
219.6033293518267,28338.37,5.978715,0.9946494504026324,0.00020984712913494935
219.6237630784817,28335.951,5.97763,0.9945645458361199,0.00020980904668159417
219.644196805144,28330.838,5.97846,0.9943850844683733,0.000209838178880935
219.66463053134063,28326.861,5.978139,0.9942454956047847,0.0002098269120905875
219.685064357298,28336.299,5.9786563,0.9945767603004217,0.0002098450688215743
219.70549798302815,28320.455,5.9778047,0.9940206511843301,0.0002098151784830699
219.7259317082935,28323.6,5.977621,0.994131037650507,0.00020980873079027603
219.7463653335508,28320.04,5.976997,0.9940060850846597,0.00020978682899221737
219.7667991583512,28310.273,5.9771013,0.9936632728063923,0.00020979048982160443
219.7872327831501,28321.96,5.977562,0.9940734752325324,0.00020980665994719034
219.8076666074776,28310.658,5.9765787,0.9936767859350022,0.0002097721470657303
219.82810033157875,28313.887,5.976965,0.9937901207201486,0.00020978570582308616
219.8485340554471,28301.072,5.9765153,0.9933403265821333,0.0002097699217868891
219.86896767907456,28306.678,5.9762588,0.9935370917743077,0.0002097609188843217
219.8894014022444,28296.33,5.9762697,0.9931738869565018,0.000209761301463807
219.909835225415,28320.9,5.9774237,0.994036270255061,0.00020980180575060138
219.93026884811115,28293.559,5.9756436,0.9930766275295458,0.00020973932595777414
219.9507025705825,28295.867,5.975571,0.9931576361031345,0.00020973677776780773
219.9711363928218,28302.467,5.9759297,0.9933892897364471,0.0002097493677917879
219.99157001481944,28297.08,5.975518,0.9932002112330146,0.00020973491751893414
220.01200373635947,28276.9,5.9738574,0.9924919126996435,0.00020967663206083128
220.03243735789877,28289.11,5.9751587,0.9929204719212719,0.00020972230643553273
220.0528711789666,28283.48,5.974754,0.9927228643522491,0.00020970810185592644
220.07330490004097,28278.918,5.9746795,0.9925627425529807,0.0002097054869777928
220.09373862064967,28262.832,5.9744716,0.9919981394703341,0.0002096981898883435
220.11417234101827,28267.432,5.974278,0.992159595032946,0.00020969139471509963
220.1346060611613,28266.793,5.9743795,0.9921371667493571,0.0002096949572671877
220.1550397808387,28256.62,5.9744787,0.9917801042627374,0.00020969843909149444
220.17547340050805,28278.352,5.9750237,0.9925428764989723,0.00020971756806576044
220.1959072197205,28270.062,5.974264,0.9922519054959176,0.00020969090332860471
220.21634093869943,28276.654,5.974867,0.9924832783369473,0.00020971206804692102
220.2367745576776,28274.879,5.974435,0.9924209775492004,0.00020969690526364965
220.25720837618428,28292.188,5.9752574,0.9930285067520803,0.00020972577071032183
220.27764209423185,28262.303,5.9734144,0.9919795720806338,0.00020966108318817104
220.29807571227136,28281.71,5.9748445,0.9926607390596789,0.00020971127831862562
220.3185094298533,28263.18,5.973597,0.9920103539346361,0.000209667492272026
220.338943247436,28266.24,5.974149,0.9921177569828084,0.00020968686693953944
220.3593769645449,28253.717,5.972905,0.9916782117631153,0.00020964320373956355
220.3798105814276,28254.377,5.9732313,0.9917013771264466,0.00020965465655479838
220.4002443980789,28223.736,5.9714217,0.990625907584275,0.00020959114134042829
220.42067811448945,27809.125,5.942709,0.9760734614386115,0.00020858335326812296
220.44111173044075,27714.69,5.9362326,0.9727588840352968,0.00020835603787557966
220.4615455463936,27698.059,5.935156,0.9721751519783843,0.00020831825025412141
220.4819792618728,27838.121,5.9447794,0.9770911930676316,0.0002086560223109124
220.50241287735844,28239.963,5.972356,0.9911954596309059,0.0002096239343691562
220.5228465923792,28251.31,5.973289,0.9915937283850269,0.00020965668176913812
220.5432804069278,28262.744,5.9750285,0.9919950507552233,0.0002097177365411301
220.56371402148216,28245.738,5.973572,0.9913981565600545,0.00020966661479614225
220.58414773580444,28248.238,5.973896,0.9914859041484305,0.00020967798688359578
220.6045815496545,28242.242,5.9729986,0.9912754503324694,0.00020964648900927236
220.6250151632776,28249.021,5.973039,0.9915133866931098,0.0002096479070103005
220.64544887690136,28255.107,5.97353,0.9917269994222523,0.00020966514063665756
220.6658825900522,28245.977,5.9730554,0.9914065452295032,0.00020964848263448023
220.68631640297824,28256.092,5.973999,0.9917615719720725,0.00020968160208423688
220.70675001543717,28270.352,5.9739504,0.9922620842161691,0.00020967989627111884
220.7271837278968,28250.459,5.9729943,0.9915638591059437,0.00020964633808342033
220.74761753988423,28253.756,5.973502,0.991679580625494,0.00020966415786366773
220.7680511516446,28252.621,5.97158,0.9916397432203712,0.0002095966975177243
220.78848486339848,28251.623,5.971995,0.9916047143830915,0.00020961126361739466
220.8089184746932,28242.71,5.9725976,0.9912918766810135,0.00020963241429609685
220.82935228552375,28252.143,5.973021,0.9916229658814738,0.0002096472752276642
220.84978599634636,28264.252,5.975089,0.9920479801005317,0.0002097198600327688
220.89065341707465,28248.77,5.9733763,0.9915045768352369,0.00020965974591492418
220.91108712696587,28249.113,5.973715,0.9915166158043621,0.00020967163395819739
220.93152083663156,28244.264,5.9729033,0.991346420581948,0.00020964314407120342
220.9519544460636,28251.182,5.973411,0.9915892357085021,0.00020966096385145082
220.9723882552571,28239.588,5.9723935,0.9911822974926495,0.00020962525058298181
220.99282196422428,28254.05,5.9740148,0.9916898997418869,0.00020968215664899541
221.01325557272503,28250.006,5.973118,0.99154795924293,0.00020965067983409318
221.0336893809872,28250.363,5.973696,0.9915604895985501,0.00020967096707652573
221.05412308925588,28252.086,5.973291,0.9916209652364588,0.00020965675196720878
221.0745566970581,28247.855,5.973033,0.9914724612178912,0.0002096476964160884
221.0949904043955,28238.05,5.9725246,0.9911283151762806,0.00020962985206651624
221.11542421172635,28263.71,5.9738526,0.9920289564233717,0.00020967646358546158
221.1358578188301,28257.13,5.9733233,0.9917980047707662,0.0002096578856660506
221.1562915254617,28251.328,5.97332,0.9915943601676632,0.00020965776983923397
221.1767253318685,28264.959,5.973728,0.9920727951185244,0.00020967209024565694
221.19715903827452,28254.22,5.9732084,0.9916958665778965,0.00020965385278688884
221.21759264421416,28240.553,5.972346,0.9912161680617626,0.00020962358337880266
221.2380264496824,28257.867,5.9733105,0.9918238727598194,0.00020965743639839813
